ID,Title,Upvotes,Sentiment,Synopsis
I_kwDOObWEYM69T6qe,How to use claude model through vertexai,0,❓,"Although Vertex AI can use the Claude models, when I set the environment variable `GEMINI_MODEL` to `claude-sonnet-4@20250514` and ran the gemini CLI, I got the"
I_kwDOObWEYM69T3uB,fixing configuration issues takes infinite time,0,📝," ## Describe the bug When fixing configuration issues, Gemini CLI iterates endlessly in the loop  ## Additional context Authenticated using Google Account  ## D"
I_kwDOObWEYM69T0bA,Clarify use of user's code for training within the free quota on paid service,7,📝,"From the Gemini API Additional Terms of Service:  > When you use Paid Services, including, for example, the **paid quota** of the Gemini API, Google doesn't use"
I_kwDOObWEYM69SxpP,Login with Google - Doesn't support (SSH Issue?) for headless login,36,👍,"It's stuck at ⠙ Waiting for auth... (Press ESC to cancel)  , shouldn't it provide a url for me to authenticate?   For context, i'm doing SSH into my server so t"
I_kwDOObWEYM69Sryb,Auth error,0,🐛, ## Describe the bug I've got an API key setup to use gemini 2.5 pro - was using it with Aider previously. Gemini CLI loops me and time-out's me with very small
I_kwDOObWEYM69S_Tb,Add winget distribution channel,2,👍,I never like to install anything on my Windows machine unless it's available on winget.  Google has already published several artifacts on winget and [creating 
I_kwDOObWEYM69SSXl,Brew installation ?,38,👍,A great feature could be make this CLI installed with brew
I_kwDOObWEYM69SRle,"[FR] ""Google AI Pro/Ultra"" subscription and Gemini CLI",24,📝,"Sorry if this is answered somewhere, but I couldn't seem to find it mentioned in the docs:  Does my subscription to `Google AI Pro` give me credit towards Gemin"
I_kwDOObWEYM69S51p,gemini crashed all of a sudden with exit code 1,0,👎, ## Describe the bug I was building a basic android app using react native.  ## Additional context Add any other context about the problem here.  ## Diagnostic 
I_kwDOObWEYM69Li2v,FR: Adding advanced proxy setting,8,👍,The current configuration depends on the `HTTP_PROXY` environment variable ([config.ts](https://github.com/google-gemini/gemini-cli/blob/main/packages/cli/src/c
I_kwDOObWEYM69KDpk,Add model fallback for the Vertex API,0,📝,The current model fallback in getEffectiveModel (modelCheck.ts) is only implemented for the Gemini API and not Vertex (called from contentGenerator.ts)
I_kwDOObWEYM69JuSw,Review prompt with special tool,0,📝,"kashkin@google.com writes: ""We have an internal tool for poking holes in prompt instructions (https://promptlandia-882920967572.us-central1.run.app/checklist)  "
I_kwDOObWEYM69JM0v,Consistent tool naming,1,👍,The naming of core tools in Gemini CLI is inconsistent. This issue proposes reworking them for consistency and to ensure future tools have a clear naming approa
I_kwDOObWEYM69Ejz1,FR: Vertex AI Model Optimizer (flash vs pro),0,📝,Allow a user to select [Vertex AI Model Optimizer](https://cloud.google.com/vertex-ai/generative-ai/docs/model-reference/vertex-ai-model-optimizer) which can au
I_kwDOObWEYM691Z65,"Error executing tool write_file: Tool ""write_file"" not found in registry.",0,🐛,"### What happened?  From colab: !gemini -p ""generate nodejs code for quick sort algo"" [INFO] Your configured model (gemini-2.5-pro) was temporarily unavailable."
I_kwDOObWEYM691UVY,如何使用中文界面的gemini-cli,0,📝,fork gemini-cli官方仓库进行了翻译，适合不太习惯英文的宝宝。  使用方法： npm install -g gemini-cli-chinese npx gemini-cli-chinese  中文版 gemini-cli：https://github.com/jiweiyeah/gemini-cli-ch
I_kwDOObWEYM691Q_g,Fail to generate an image,0,🐛,"### What happened?  It claimed the image was generated. But, the file was a xml file actually. And, gemini cannot fix the issue.  ### What did you expect to hap"
I_kwDOObWEYM691NWB,Shift+Enter doesn't create a new line,1,📝,### What happened?  Shift+Enter doesn't create a new line while typing in the terminal.  ### What did you expect to happen?  Expecting a new line to be created 
I_kwDOObWEYM691Mqx,/privacy: Error loading Opt-in settings: User does not have a current tier,0,🐛,### What happened?  /privacy is not working properly with licensed gmail auth + google_cloud_project set.  ![Image](https://github.com/user-attachments/assets/6
I_kwDOObWEYM691Jl4,[Bug] privacy command becomes unresponsive on error,0,🐛,"### What happened?  The `/privacy` command in PR #2059 has a bug where when an error occurs (such as ""Error loading Opt-in settings: User does not have a curren"
I_kwDOObWEYM691Jbw,Typo in grep.ts,0,💻,### What happened?  The grep file has inconsistent usage of match(es) in llmContent and matche(s) in returnDisplay.  ### What did you expect to happen?  I belie
I_kwDOObWEYM691Fxg,Add HTTP servers,0,👍,"### What would you like to be added?  Currently, only STDIO servers can be added to settings.json. It would be nice to allow HTTP servers, too.  ### Why is this"
I_kwDOObWEYM691D20,Shift+Enter,2,📝,"### What happened?  Shift+Enter don't make new line, just send the message  ### What did you expect to happen?  Shift+Enter should make a new line not send the "
I_kwDOObWEYM691CHY,The slow motion after pasting in the input box is just bloody awful and a massive waste of time. That clever idea needs to be quickly changed back to pasting it directly appearing. Clever idea,1,🤔,### What happened?  The slow motion after pasting in the input box is just bloody awful and a massive waste of time. That clever idea needs to be quickly change
I_kwDOObWEYM691BA0,Help file for windows users,0,👍,### What would you like to be added?  This file is only for linux users docs/cli/authentication.md windows users need also a help file. Please add this help fil
I_kwDOObWEYM690yg9,"Typing in Chinese in gemini-cli, only the last character is displayed",0,💻,"### What happened?  Typing in Chinese in gemini-cli, only the last character is displayed  ### What did you expect to happen?  Typing in Chinese in gemini-cli, "
I_kwDOObWEYM690suC,gemini-cli notifies about switching to gemini-flash when it is already on gemini-flash,1,💻,### What happened?  ℹ ⚡ Slow response times detected. Automatically switching from gemini-2.5-pro to gemini-2.5-flash for faster responses for the remainder of 
I_kwDOObWEYM690peP,Gemini CLI update available! 0.1.7 → 0.1.7,0,💻,"### What happened?  Gemini notified of an update. I updated gemini-cli. Then on the next start, I got this gem:  ``` ╭──────────────────────────────────────────"
I_kwDOObWEYM690p5H,"WriteFile ""Parameters failed schema validation"" when MCP server defined",0,🐛,"### What happened?  When I ask Gemini to edit a file, it keeps throwing an error.  ![Image](https://github.com/user-attachments/assets/438b2710-f9cb-4a58-aead-5"
I_kwDOObWEYM690nb3,chat history is gone after restart,0,📝,"### What happened?  After exiting gemini cli upon reaching token limit of the day, my chat history (previously saved with /chat save <tag> is gone) I have saved"
I_kwDOObWEYM690jUb,.env not read in parent directory,0,👍,### What happened?  My project structure looks like this:  ```text monorepo/ +- .env (contains GOOGLE_CLOUD_PROJECT=myproject) +- src/ |   +- app/ +- .git/ ``` 
I_kwDOObWEYM690ijm,/tools and /memory commands incorrectly trigger bug report prompt,0,🐛,### What happened?  Steps to reproduce:    1. Start the Gemini CLI.    2. Type /tools and press Enter.    3. Type /memory and press Enter.   ### What did you ex
I_kwDOObWEYM690iF8,Gemini Code Assist Standard (paid) is instructing to upgrade to Standard tier?,1,💻,"### What happened?  Authenticated with Google OAuth to account with Gemini Code Assist Standard subscription, but receiving this message immediately on first me"
I_kwDOObWEYM690doQ,Only the last character is entered when I type Japanese.,0,📝,"### What happened?  Only the last character is entered when typing Japanese—for example, “こんにちは” ends up as just “は”.  <img width=""321"" alt=""Image"" src=""https:/"
I_kwDOObWEYM690d7H,MCP Server crashes Gemini CLI,0,👎,"### What happened?  After I implemented my MCP Servers to Gemini's settings.json and start a new project. Gemini crashed every time with this Error.  {   ""error"
I_kwDOObWEYM690c86,Remove the huge ASCII art that appears after launching Gemini CLI during daily use,0,👍,"I can understand that displaying the ASCII art of GEMINI when a user first installs and launches Gemini CLI is very helpful for establishing a good brand image,"
I_kwDOObWEYM690bwk,Gemini no response after input,0,📝,"### What happened?  Gemini could not ask any questions, just waiting....  ### What did you expect to happen?  When i type Hi, it should reply something.  ### Cl"
I_kwDOObWEYM690bpi,Issue with Japanese input reflecting only the last character,0,📝,"### What happened?  When typing or pasting Japanese text in the chat input of gemini-cli, only the last entered character is displayed. All previously entered c"
I_kwDOObWEYM690ZrC,Chinese/multibyte character input broken after PR #1972 (readline implementation),4,👍,### What happened?  # GitHub Issue: Chinese/Multibyte Character Input Bug  ## Issue Title ``` Chinese/multibyte character input broken after PR #1972 (readline 
I_kwDOObWEYM690X45,Can’t cancel authentication CLI (Google Login) when I press exit,0,📝,"### What happened?  When I run the Gemini CLI authentication command, choose “Login with Google,” and then type exit, the process hangs and does not exit gracef"
I_kwDOObWEYM690Urg,Option to choose shell (PowerShell) on Windows,0,👍,"### What would you like to be added?  Currently on Windows, Gemini CLI uses cmd.exe for shell commands, which is less capable than PowerShell. I'd like to be ab"
I_kwDOObWEYM690UYp,Feature Request: Add `/changelog` or `/release-notes` Slash Command,1,✨,"### What would you like to be added?  #### What is the problem?  Currently, when the Gemini CLI is updated (either manually via `npm` or through an auto-updater"
I_kwDOObWEYM690RM3,gemini cli Waiting for auth... (Press ESC to cancel) Login with Google Account,0,👎,### What happened?  ![Image](https://github.com/user-attachments/assets/31f65c12-93e6-4cb1-a530-89bdddd8ff18)  │ Select Auth Method                             
I_kwDOObWEYM690Qt5,I can't login with Google on Mac,0,💻,"### What happened?  <img width=""1170"" alt=""Image"" src=""https://github.com/user-attachments/assets/7dd0894d-224f-42c9-be87-9659f499d896"" />  Could anyone help me"
I_kwDOObWEYM690QhI,replace tool issue  always repeat,0,📝,"### What happened?  Response AI =  Error: Failed to edit, expected 1 occurrence(s) but found 2.  -- Okay, the replace tool is not working as expected due to dup"
I_kwDOObWEYM690JG4,Zed,0,📝,"### What happened?  Config didnt find Zed because there was nod ""zed"" in path. Some Linux distributions (at least arch) use a ""zeditor"" binary to launch the edi"
I_kwDOObWEYM690I48,Docker Sandbox fails to activate in WSL with Native Docker (No Docker Desktop),0,🐛,"### What happened?  The Gemini CLI falls back to no sandbox mode, even when configured to use Docker and when the native Docker daemon is running correctly in m"
I_kwDOObWEYM690HLS,"Did it run out of tokens/requests ? if so it's not telling ? Or other problem ? Setup google api key and now it's not working anymore, see screenshot",0,✨,### What happened?  See screenshot:  ![Image](https://github.com/user-attachments/assets/48bf665a-66c5-4462-81ac-9a2374671da1)  ### What did you expect to happe
I_kwDOObWEYM690Glf,Pasting long text is very slow,0,📝,"Sometimes I need to paste the debug log to gemini cli，it may be long text, pasting long texts in the windows cmd is very slow"
I_kwDOObWEYM690GEH,Improve pluralization handling of match in grep tool,0,👍,"### What would you like to be added?  Add proper handling of pluralization for grep tool finding matches, current ""Found 3 matche(s)"" is a bit weird.  ### Why i"
I_kwDOObWEYM690Fhd,"""more..."" option missing under /auth after Gemini CLI upgrade — can't use Workspace account",0,💻,"### What happened?  After upgrading Gemini CLI, the ""more..."" option under /auth has disappeared. As a result, I’m no longer able to authenticate using my Googl"
I_kwDOObWEYM690Bya,"I didn't use much, and the error quota was used up",0,🐛,"### What happened?  ""message"": ""Quota exceeded for quota metric 'Gemini 2.5 Pro Requests' and limit    │ │    'Gemini 2.5 Pro Requests per day per user per tier"
I_kwDOObWEYM6908mv,"copy/Copy the text and paste it into the text box (right-click or Ctrl+V). It will automatically send the text line by line to the AI, causing the text to be incomplete, and leading to repeated information being sent, which can result in server errors (429",0,🐛,"### What happened?  After upgrading to version0.1.7, when you paste data into the sending box, it will automatically send the data, but the text will be truncat"
I_kwDOObWEYM69049Q,I think it is possible to add a new mode like claude-code to create multiple tasks to complete different tasks and improve efficiency.,0,👍,### What would you like to be added?  I think it is possible to add a new mode like claude-code to create multiple tasks to complete different tasks and improve
I_kwDOObWEYM6900vO,Add session selection in non-interactive mode and session list feature,0,✨,### What would you like to be added?  1. Session selection in non-interactive mode:    - Add an option to specify a session ID when using the CLI in non-interac
I_kwDOObWEYM690-qi,[Bug] 'params.old_string.split is not a function' Error During Edit Tool Execution,0,🐛,### What happened?  I encountered an unhandled error while using the Gemini-CLI for several iterations. The CLI process terminated with the following error mess
I_kwDOObWEYM68qZX_,Spell out Google Cloud instead of GCP,0,📝,"**Describe the bug** This is a text bug in the /auth display.  Google Cloud is referred to as ""Google Cloud"" and no longer ""GCP"" or ""Google Cloud Platform""  Add"
I_kwDOObWEYM68q9C9,Slow @ completion when using a remote filesytem,0,📝,"**Describe the bug**  If you use `@...` to complete in the prompt when located in a remote filesystem, it can be very very slow as it searches for the filename."
I_kwDOObWEYM68ndKw,MCP Server setup doesn't respect .env file,0,📝,I tried setting up the github server with GITHUB_PERSONAL_ACCESS_TOKEN but the env var substitution only worked if I exported the env var directly instead of re
I_kwDOObWEYM68gZxr,[FR] At startup read both GEMIINI.md and GEMINI.$USER.md if it exists.,0,👍,"**Feature Request** I'm working on a big project called `gemini-cli`, not sure you've heard about it, pretty awesome CLI. However, I want to add my own personal"
I_kwDOObWEYM68dV81,Project hashes do not need to be full 64 byte hex digest,0,📝,The paths.ts file calculates a full 64 byte hex digest from the project path. It should be ok to truncate this to the first 8 ascii bytes. See comment https://g
I_kwDOObWEYM68ch3P,Fix commented-out test in config.test.ts,0,📝,see: https://github.com/google-gemini/gemini-cli/pull/1207/files#r2157698565
I_kwDOObWEYM68cgj3,"Use the constant placeholders for "".gemini/settings.json"" in gemini.tsx",0,📝,See: https://github.com/google-gemini/gemini-cli/pull/1207/files#r2157703469
I_kwDOObWEYM68cg2d,Make selectedAuthType not null in settings.ts,0,📝,see: https://github.com/google-gemini/gemini-cli/pull/1207/files#r2157698384
I_kwDOObWEYM68cf-Y,Isolate onSelect/onHighlight actions within AuthDialog,0,📝,"""You may be able to isolate the onSelect/onHighlight actions within this component. Not sure what the best practice is for React but I could imagine you being a"
I_kwDOObWEYM68c_7O,Tool almost always uses a non-absolute path first,0,💻,"**Describe the bug** Pretty much every time a tool invokes something with a path, it gets an error:  ``` ✦ Now that I'm on the gh-pages branch, I'll list the fi"
I_kwDOObWEYM68UrcJ,"Persist ""always allow"" setting",0,📝,"User has asked whether it's possible to ""always allow"" tool use via settings across sessions, instead of using --yolo or shift+tab."
I_kwDOObWEYM68Rlps,Prompt Improver for Gemini.md,0,📝,Any similar solution to improve Gemini.md ?  https://docs.anthropic.com/en/docs/build-with-claude/prompt-engineering/prompt-improver 
I_kwDOObWEYM68RgQv,Add ability to specify top of tree for memory traversal,0,👎,**Describe the bug** If you aren't working in a git repo (i.e. no .git) or are working in a big monorepo you may want the ability to stop the upward traversal o
I_kwDOObWEYM68QwFW,Cannot use gemini cli globally,0,📝,**Describe the bug** (outside the gemini-cli folder) > gemini  Checking build status... Build is up-to-date. node:internal/modules/cjs/loader:1228   throw err; 
I_kwDOObWEYM68QvYT,Cannot build sandbox since Mac OS seatbelt is enabled.,0,📝,**Describe the bug** > make build-sandbox   npm run build:sandbox  > gemini-cli@0.1.0 build:sandbox > node scripts/build_sandbox.js  WARNING: cannot use contain
I_kwDOObWEYM687Ai0,Change Code Assist server to use fetch instead of Gaxios,0,📝,This is more consistent with GenAI and the rest of the code and would make our error handling more robust.
I_kwDOObWEYM686G1X,Seeing flashing when resizing default terminal running in mac seatbelt sandbox,0,📝, ## Describe the bug Seeing flashing when resizing default terminal running in mac seatbelt sandbox  ## Additional context https://screencast.googleplex.com/cas
I_kwDOObWEYM686-CZ,history navigation breaks with slashCommand completitions,0,📝,1. run `/save t` then `/resume t`. 2. press up (to load `/resume t`) 3. press up.  Expected Chat is  `/save t`  Result: autocomplete for /resume is activated.  
I_kwDOObWEYM683k0q,Fix DiscoveredMCPTool typing,0,👍,"DiscoveredMCPTool stores parameterSchema as Record<string, unknown> but then casts it to a Schema. We should store it as a Schema from the beggining. There are "
I_kwDOObWEYM682HGv,"Error when asking CLI to ""list the tag name for previous checkpoints""",0,🐛," ## Describe the bug When I asked Gemini CLI to ""List the tag name for previous checkpoints"", I received the following error:  ``` ✕ [API Error: [{     ""error"":"
I_kwDOObWEYM67ztXW,Feature: Allow selecting memory file when using /memory add,0,✨,# Technical Design Specification: Selectable Memory File for `save_memory`  ## 1. Overview  This document outlines the design for an enhancement to the `save_me
I_kwDOObWEYM67tUkp,"[minor] when suggesting git commit messages, gets backticks wrong",1,💻,"**Describe the bug** This is probably a Gemini model bug and not a gemini-cli, but since it happened already 5 times to me, I thought it was useful to write dow"
I_kwDOObWEYM67rydL,BUG: Read_many_files fails,0,🐛,**Describe the bug** As a part of new integration tests we're testing ready_many_files. it fails everytime. skipping it but its a clear indicator this is not fu
I_kwDOObWEYM67q03t,BUG: Api Resource Limit Errors swallowed in non-interactive mode,4,🐛,**Describe the bug** While working on a feature today i started getting 429's and 500's. And the api started telling me i was downgraded to flash. In interactiv
I_kwDOObWEYM67o1B6,Hide the FileOperation enum in metrics from consumers,0,📝,@NTaylorMullen: What if we created a `record(Read|Create|Update)` method and hide the FileOperation enum above from consumers. That way each method could take i
I_kwDOObWEYM67lEVT,Incident: Sand-boxing not working,0,💻,**Describe the bug** Main and Dogfooding are broken for Sandboxing.  Verified broken: on 🍏  / docker + podman Verified broken: on 🐧 + docker  **Additional conte
I_kwDOObWEYM67lBka,Support nodejs 18+ instead of 20+,0,📝,Debian stable ships with v18.19.0 and it would be nice to be backwards compatible to this version.
I_kwDOObWEYM67klQL,API Error: Publisher Model ... NOT_FOUND after upgrade,0,🐛," ## Describe the bug  I just upgraded my local instance for the first time in a couple of weeks, using the go/gemini-cli-dogfood instructions again...  ``` ❯ ge"
I_kwDOObWEYM67hv7G,quality problem - run away generation,0,👍, ## Describe the bug  > hey I refactored this codebase a bit. i like the new pydantic data structures and want to pull or push data to spreadsheets (aka trix) a
I_kwDOObWEYM67dWbK,Repeated issues with the `replace` tool,0,👎,"**Describe the bug** Here's a very common pattern of GCLI encountered the `Error: Failed to edit, could not find the string to replace.` error with the `replace"
I_kwDOObWEYM67cDI5,prompts.test.ts Snapshot Tests are Environment-Dependent,0,📝,### Bug Description  The snapshot tests in `packages/core/src/core/prompts.test.ts` currently fail when run inside a MacOS Seatbelt sandbox environment. This is
I_kwDOObWEYM67N-Xo,Support remote MCP servers (configured with `url` in `settings.json`),15,💻,It seems that `mcpServers` in [`settings.json`](https://github.com/google-gemini/gemini-cli/blob/main/docs/cli/configuration.md#1-settings-files-settingsjson) o
I_kwDOObWEYM67JHEi,Run an otel collector and send logs to a centralized location,0,📝,We need to send otel telemetry logs to a centralized location to enable monitoring dashboards.
I_kwDOObWEYM67IXN0,"Single CTRL-C should interrupt script execution (inner function calling, not script itself)",0,📝,"**Describe the bug**  Currently, if gemini by mistake runs a long-standing command or maybe an infinite loop, there's only one solution: double CTRLC which kill"
I_kwDOObWEYM67EOZn,@ file processing is broken,0,📝,(Working on this with Jacob as a P0)  read-many-files returns an array [here](https://github.com/google-gemini/gemini-cli/blob/main/packages/core/src/tools/read
I_kwDOObWEYM67E6Lv,Gemini CLI should refuse to process multimodal requests that it can't handle,0,✨,## Describe the bug  Asking Gemini CLI to @-read an image file leads to hallucinations.  ``` > Please take a look at @Screenshot\ 2025-06-11\ at\ 7.41.01 PM.png
I_kwDOObWEYM67CuS6,ctrl+o duplicates output if there are no debug console messages,0,🐛,**Describe the bug** A clear and concise description of what the bug is.  **Additional context** Add any other context about the problem here. 
I_kwDOObWEYM67CNi8,Give additional options for how checkpoints are restored.,0,📝,"The current /restore command resets the file state along with the history, additionally we may want to support the following types of restore: - A command that "
I_kwDOObWEYM67AEu-,sandbox_command logic is duplicated (and fragile),0,📝,sandbox_command function sandbox.ts was historically a port of the bash script scripts/sandbox_command.sh  now that the script has been converted to javascript 
I_kwDOObWEYM679k1h,Difficulty to start on Mac,0,💻,"**Describe the bug** every time I run gemini-cli on my Mac, it takes a few executions before it works.  when it doesnt, it hangs with this output:  ```bash $ np"
I_kwDOObWEYM6773Io,Circularity errors on `ReadFile`,0,🐛,**Describe the bug**  gemini cli sometimes repeats the same mistake many times. I've counted more than 70 times loop (at which opint my bash history was deplete
I_kwDOObWEYM672Y6f,Security Vulnerability: Symlinks Can Bypass Workspace Path Validation,0,📝,### Summary  A security vulnerability exists in the current file system tooling that allows a user to bypass workspace or directory restrictions using symbolic 
I_kwDOObWEYM672WMJ,Enhancement: Multi-Directory Workspace Support,4,📝,### Overview  This proposal outlines a mechanism to allow the CLI to operate on an expanded set of directories beyond the initial working directory. The goal is
I_kwDOObWEYM66x1Gr,backspace or type whole screen reload,0,📝,"## Describe the bug  If I have too much stuff in the session (review of logs after a long session), the UI can get wonky and the whole screen reloads every time"
I_kwDOObWEYM66pD-F,Gemini CLI has a tendency to ignore or misuse memories,0,👍,**Describe the bug** Gemini CLI has a tendency to ignore memories arbitrarily. This is likely because the memory is vague and the model doesn't quite know how t
I_kwDOObWEYM66p-GF,Git Config Changed,0,💻,**Describe the bug** After using the Cli extensively and having it stage and commit things for me I found it changed my git Config for the repo which is causing
I_kwDOObWEYM66ffy1,"UI ""shifted"" after exiting ""Modify edit with vim""",0,👍,"**Describe the bug**  - When edit is triggered, users have the option to modify the proposed diff with vim. - After exiting the edit, the Edit box ""shifted up""."
I_kwDOObWEYM66dYTo,<shift>-<enter> should do an enter but keep user control,0,📝,"**Describe the bug** Sometimes I want to tell gemini cli:  """""" Look at this output, this is clearly wrong:    - gic_migration_2024_06_25: ✅ Assertion passed: Co"
I_kwDOObWEYM66d-Ay,ERROR: missing macos seatbelt profile file when run via npx,0,🐛,**Describe the bug**  Running via npx and github on macOS fails to launch with the following error:  ``` % npx https://github.com/google-gemini/gemini-cli Need 
I_kwDOObWEYM66ceCA,Consider trimming very old file reads,1,📝,The model regularly refreshes its own context by re-reading files its already seen. There's a potential context optimization we could do to trim older versions 
I_kwDOObWEYM66ZDka,[FR] Report token usage stats upon user request and on exit,0,✨,Usage stats are important for users who want to understand how many tokens a current session has consumed. This can be surfaced in 2 ways: * Upon user request v
I_kwDOObWEYM66U3Pp,"FR write down my own ""@"" or ""/"" commands as defined in the GEMINI.md file",6,👍,"   Feature Request: Custom User-Defined Commands     1. Overview & Scenario Context:     Currently, users interact with Gemini through a predefined set of syste"
I_kwDOObWEYM66SwEc,Log shell commands executed in the shell history,0,📝,Feature request:  The shell commands executed by gemini-cli can be logged in the shell history so that ctrl+R(reverse search on terminal) works outside.  4 peop
I_kwDOObWEYM66SulV,Feature Proposal: Expand eligible Checkpoints events,1,✨,"For the first pass, checkpoints will only be tied to proposed edits by the agent. We may want to consider expanding the scenarios or tool usage that can be repl"
I_kwDOObWEYM66SsO_,Feature Proposal: Checkpoint limit,1,✨,The checkpoint limit was arbitrarily set to 10 to prevent the different restore states from being overwhelming. Determine a more nuanced approach for managing w
I_kwDOObWEYM66M01e,Make gemini-cli MCP-compatible,0,👍,"I noticed a number of coders (Claude, Cursor, vscode, ..) support the same MCP server definition.  You just a file like this:  ```json {   ""mcpServers"": {     """
I_kwDOObWEYM66GtYo,Too many consecutive memory tool calls causes timeout in subsequent CLI responses,0,👎,**Describe the bug** Gemini CLI seems to timeout (gives initial response then takes > 60 seconds loading until I can interact with the tool again) after ~6 cons
I_kwDOObWEYM66GZeB,Chat history tends to alter memory behavior,0,👍,For example: “Please remember to apply a comment saying golang is great on all go files you touch or create” leaves this comment on all files mentioned in the s
I_kwDOObWEYM66GQrO,Unable to write to GEMINI.MD file outside of current working directory,0,👍,"**Describe the bug** When verifying the Memory behavior, I had a message from the CLI that stated that it tried to edit a memory file outside of the current wor"
I_kwDOObWEYM665VhH,Move from imperative Read tool calls to ambient Track paradigm for files,1,👎,"# Proposal: Ambient File Context for Enhanced AI Collaboration  - **Authors**: Keir, Gemini - **Status**: Draft - **Date**: 2025-06-10  ## Summary  This proposa"
I_kwDOObWEYM6640Ja,MCP availability is confusing when all servers fail,0,🐛," ## Describe the bug When launching the CLI, if all defined MCP servers fail to launch, running the `/mcp` command displays `✕ Unknown command: /mcp`  However t"
I_kwDOObWEYM663V7R,Telemetry for local logging has multiple errors related to Metrics exporter,0,🐛,"1 log entry: ``` {""stack"":""Error: 14 UNAVAILABLE: No connection established. Last error: Error: connect EADDRNOTAVAIL ::1:4317 - Local        │ │   (:::0)\n    "
I_kwDOObWEYM661oQZ,Package gemini-cli with VS Code GCA extension,0,📝,"Success Criteria * As a user, I can run the ""gemini"" command in the VS Code integrated terminal after installing the GCA extension"
I_kwDOObWEYM661KRj,ReadFile always picks a relative filepath and fails at the first turn,0,🐛,"We should stick to absolute filepaths and avoid requiring two turns for reading files.  As an expansion: go through system prompt, tool descriptions so that the"
I_kwDOObWEYM660Mw8,Make telemetry compatible with sandbox,0,📝,"Today, it has to be disabled for telemetry to work"
I_kwDOObWEYM65cnL-,Allow GEMINI.md files to be passed via command line arg,0,📝,There's a lot of reasons why one would want this but most notably is because it can help extenders custmoize the experience by bundling
I_kwDOObWEYM65a45H,Add support for running terminal bench and other benchmarks,1,📝,We need to understand the quality of the CLI and running swebench-verified and terminal bench should get us some data points.
I_kwDOObWEYM65PZyN,Git interactions should prefer to inspect diffed content (rather than just files changed),0,👍,The model loves to assume the content of files and more specifically loves to simply just get status from git and start acting. Instead we should encourage deep
I_kwDOObWEYM65LeUO,"On cancel, the immediate request prior to cancellation is not added to history yet still shows in UI.",0,✨,**Describe the bug** We should make it abundantly clear which messages made it into history or not (i.e. the active request that was canceled most likely wont b
I_kwDOObWEYM65LYuj,Add support for showing current input tokens used for a given request,0,✨,In the bottom panel we see the model name and similarly we should support current input tokens in context.  This is helpful for the user when they add files to 
I_kwDOObWEYM65JAFc,Add support for logging User and Agent request/responses,0,✨,We need access to a few different things for effective debugging: 1. User/Agent/Tool execution turns 2. Raw request/responses 3. A way to track current context 
I_kwDOObWEYM65IOjo,Set the context filename in the server's memoryTool module BEFORE loading memory,1,💻,"From cli/src/config/config.ts   ``` // This is a bit of a hack. The contextFileName should ideally be passed // directly to the Config constructor in core, and "
I_kwDOObWEYM64wJ6O,alt-backspace interpreted as alt-delete,0,👎,"**Describe the bug** Running on a linux machine (glinux, home machine). Pressing <kbd>Alt</kbd>+<kbd>Bksp</kbd> on an input line deletes the word to the right, "
I_kwDOObWEYM64TiMN,Gemini CLI should be able to read a subsection of a file,0,👍,"Many times errors will have line / character numbers. While models are historically bad at figuring / manipulating numbers they're great at taking say ""error ou"
I_kwDOObWEYM64Jn45,Declined confirmations should still have their diffs displayed,0,👍,When I decline an edit I typically want a specific change to be done. As I write up my counter-argument prompt I'd like to be able to reference the previously c
I_kwDOObWEYM63CZ8V,Session transcript logging,0,👍,"### Description of the feature request:   Both to share with others as an interesting demonstration of capabilities, but also to include with bug reports relate"
I_kwDOObWEYM633yDy,Add background color for code changes,0,📝,Add background color to Gemini CLI code changes to be able to clearly see what additions and removals are proposed.  For additions: suggest green background col
I_kwDOObWEYM62ocwp,Allow access to some specific files/directories when using macOS seatbelt,0,👍,### Description of the bug:   I'm trying to build an Android app using gemini-code using the macOS seatbelt but it's failing because it does not have access to 
